    0    0    0
    1  0.000000  0.000000    6    1
    2 40.000000  0.000000    6    1
    3 40.000000100.000000    5    2
    4  0.000000100.000000    5    2
    5 10.000000  0.000000    2    1
    6 20.000000  0.000000    2    1
    7 30.000000  0.000000    2    1
    8 40.000000 10.000000    3    0
    9 40.000000 20.000000    3    0
   10 40.000000 30.000000    3    0
   11 40.000000 40.000000    3    0
   12 40.000000 50.000000    3    0
   13 40.000000 60.000000    3    0
   14 40.000000 70.000000    3    0
   15 40.000000 80.000000    3    0
   16 40.000000 90.000000    3    0
   17 30.000000100.000000    1    2
   18 20.000000100.000000    1    2
   19 10.000000100.000000    1    2
   20  0.000000 90.000000    4    0
   21  0.000000 80.000000    4    0
   22  0.000000 70.000000    4    0
   23  0.000000 60.000000    4    0
   24  0.000000 50.000000    4    0
   25  0.000000 40.000000    4    0
   26  0.000000 30.000000    4    0
   27  0.000000 20.000000    4    0
   28  0.000000 10.000000    4    0
   29  8.660254 75.000000    0    0
   30 31.339746 25.000000    0    0
   31  8.771166 55.787949    0    0
   32 31.547650 43.896871    0    0
   33 31.339746 65.000000    0    0
   34  8.660254 35.000000    0    0
   35 31.532280 84.957626    0    0
   36  8.467720 15.042374    0    0
   37 25.632393  7.907062    0    0
   38 14.367607 92.092938    0    0
   39  8.628165 25.007062    0    0
   40 16.891449 30.001177    0    0
   41 16.987083 39.546545    0    0
   42 25.855456 34.840940    0    0
   43 16.152971 19.947016    0    0
   44 31.371835 74.992938    0    0
   45 23.108551 69.998823    0    0
   46 22.562897 58.960104    0    0
   47 14.019238 65.000000    0    0
   48 23.847029 80.052984    0    0
   49  8.660254 45.000000    0    0
   50 17.320508 50.000000    0    0
   51 31.778675 54.642829    0    0
   52 24.280571 91.052067    0    0
   53 32.275541 14.413654    0    0
   54 15.719429  8.947933    0    0
   55  7.724459 85.586346    0    0
   56  6.117987 65.000000    0    0
   57 16.965209 74.828208    0    0
   58 25.300383 49.988437    0    0
   59 33.882013 35.000000    0    0
   60 23.016890 25.149069    0    0
   61  7.320508  7.320508    0    0
   62 32.679492  7.320508    0    0
   63 32.679492 92.679492    0    0
   64  7.320508 92.679492    0    0
   65 15.992084 83.578124    0    0
   66 24.007139 16.420890    0    0
   67 15.668452 57.437013    0    0
   68 23.402216 43.654559    0    0
    1    1    1   43   54   66    0    0    0
    2    1    1   48   52   65    0    0    0
    3    1    1   43   36   54    0    0    0
    4    1    1   48   35   52    0    0    0
    5    1    1   29   47   57    0    0    0
    6    1    1   47   29   56    0    0    0
    7    1    1   30   42   60    0    0    0
    8    1    1   42   30   59    0    0    0
    9    1    1   32   42   59    0    0    0
   10    1    1   31   47   56    0    0    0
   11    1    1   46   50   58    0    0    0
   12    1    1   52   38   65    0    0    0
   13    1    1   54   37   66    0    0    0
   14    1    1   39   36   43    0    0    0
   15    1    1   34   39   40    0    0    0
   16    1    1   44   35   48    0    0    0
   17    1    1   33   44   45    0    0    0
   18    1    1   34   41   49    0    0    0
   19    1    1   34   26   39    0    0    0
   20    1    1   49   41   50    0    0    0
   21    1    1   33   14   44    0    0    0
   22    1    1   26   27   39    0    0    0
   23    1    1   14   15   44    0    0    0
   24    1    1   27   36   39    0    0    0
   25    1    1   31   49   50    0    0    0
   26    1    1   34   40   41    0    0    0
   27    1    1   25   34   49    0    0    0
   28    1    1   15   35   44    0    0    0
   29    1    1   41   40   42    0    0    0
   30    1    1   40   39   43    0    0    0
   31    1    1   33   45   46    0    0    0
   32    1    1    6    7   37    0    0    0
   33    1    1   45   44   48    0    0    0
   34    1    1   25   26   34    0    0    0
   35    1    1   46   45   47    0    0    0
   36    1    1   27   28   36    0    0    0
   37    1    1   33   46   51    0    0    0
   38    1    1   23   24   31    0    0    0
   39    1    1   13   14   33    0    0    0
   40    1    1   15   16   35    0    0    0
   41    1    1   13   33   51    0    0    0
   42    1    1   18   19   38    0    0    0
   43    1    1   11   12   32    0    0    0
   44    1    1   12   13   51    0    0    0
   45    1    1   24   25   49    0    0    0
   46    1    1   32   12   51    0    0    0
   47    1    1   31   24   49    0    0    0
   48    1    1    9   10   30    0    0    0
   49    1    1   21   22   29    0    0    0
   50    1    1   53   30   66    0    0    0
   51    1    1   55   29   65    0    0    0
   52    1    1   42   32   68    0    0    0
   53    1    1   47   31   67    0    0    0
   54    1    1   30   60   66    0    0    0
   55    1    1   29   57   65    0    0    0
   56    1    1   50   46   67    0    0    0
   57    1    1    5    6   54    0    0    0
   58    1    1    8    9   53    0    0    0
   59    1    1   17   18   52    0    0    0
   60    1    1   20   21   55    0    0    0
   61    1    1    6   37   54    0    0    0
   62    1    1   18   38   52    0    0    0
   63    1    1    9   30   53    0    0    0
   64    1    1   21   29   55    0    0    0
   65    1    1   47   45   57    0    0    0
   66    1    1   23   31   56    0    0    0
   67    1    1   42   40   60    0    0    0
   68    1    1   51   46   58    0    0    0
   69    1    1   11   32   59    0    0    0
   70    1    1   30   10   59    0    0    0
   71    1    1   29   22   56    0    0    0
   72    1    1   28    1   61    0    0    0
   73    1    1    1    5   61    0    0    0
   74    1    1   19    4   64    0    0    0
   75    1    1    4   20   64    0    0    0
   76    1    1    2    8   62    0    0    0
   77    1    1    7    2   62    0    0    0
   78    1    1   16    3   63    0    0    0
   79    1    1    3   17   63    0    0    0
   80    1    1   50   41   68    0    0    0
   81    1    1   58   50   68    0    0    0
   82    1    1    5   54   61    0    0    0
   83    1    1   17   52   63    0    0    0
   84    1    1    8   53   62    0    0    0
   85    1    1   20   55   64    0    0    0
   86    1    1   45   48   57    0    0    0
   87    1    1   22   23   56    0    0    0
   88    1    1   40   43   60    0    0    0
   89    1    1   10   11   59    0    0    0
   90    1    1   32   51   58    0    0    0
   91    1    1   36   28   61    0    0    0
   92    1    1   35   16   63    0    0    0
   93    1    1   38   19   64    0    0    0
   94    1    1   37    7   62    0    0    0
   95    1    1   31   50   67    0    0    0
   96    1    1   41   42   68    0    0    0
   97    1    1   46   47   67    0    0    0
   98    1    1   52   35   63    0    0    0
   99    1    1   53   37   62    0    0    0
  100    1    1   54   36   61    0    0    0
  101    1    1   55   38   64    0    0    0
  102    1    1   37   53   66    0    0    0
  103    1    1   38   55   65    0    0    0
  104    1    1   60   43   66    0    0    0
  105    1    1   57   48   65    0    0    0
  106    1    1   32   58   68    0    0    0
    1 !Insert initial values of unknowns [ux,uy,uz,pl,pg,T] using format F15.9  
   68 !Insert initial values of unknowns [ux,uy,uz,pl,pg,T] using format F15.9  
    1  3.0000000e-01
  106  3.0000000e-01
    0
    0
    0    0
    2
    0
    0
    0
    0
    0
    0
;end gri file
