    0    0    0
 3780  0.304000-703.135315    0    0
 3781  0.304000-703.003355    0    0
 3782  0.304000-702.882353    0    0
 3783  0.304000-702.767446    0    0
 3784  0.304000-702.654967    0    0
 3785  0.304000-702.543164    0    0
 3786  0.304000-702.431360    0    0
 3787  0.304000-702.318861    0    0
 3788  0.304000-702.203812    0    0
 3789  0.304000-702.082096    0    0
 3790  0.304000-701.947565    0    0
 3791  0.304000-701.795243    0    0
 3792  0.304000-701.626408    0    0
 3793  0.304000-701.450740    0    0
 3794  0.304000-701.281905    0    0
 3795  0.304000-701.129583    0    0
 3796  0.304000-700.995052    0    0
 3797  0.304000-700.873336    0    0
 3798  0.304000-700.758287    0    0
 3799  0.304000-700.645790    0    0
 3800  0.304000-700.534007    0    0
 3801  0.304000-700.422365    0    0
 3802  0.304000-700.310742    0    0
 3803  0.304000-700.199121    0    0
 3804  0.304000-700.087500    0    0
 3805  0.304000-699.975879    0    0
 3806  0.304000-699.864258    0    0
 3807  0.304000-699.752635    0    0
 3808  0.304000-699.640995    0    0
 3809  0.304000-699.529232    0    0
 3810  0.304000-699.416896    0    0
 3811  0.304000-699.302704    0    0
 3812  0.304000-699.184273    0    0
 3813  0.304000-699.059123    0    0
 3814  0.304000-698.927140    0    0
 3815  0.304000-698.792196    0    0
 3816  0.304000-698.660213    0    0
 3817  0.304000-698.535063    0    0
 3818  0.304000-698.416632    0    0
 3819  0.304000-698.302440    0    0
 3820  0.304000-698.190104    0    0
 3821  0.304000-698.078341    0    0
 3822  0.304000-697.966701    0    0
 3823  0.304000-697.855078    0    0
 3824  0.304000-697.743457    0    0
 3825  0.304000-697.631836    0    0
 3826  0.304000-697.520215    0    0
 3827  0.304000-697.408594    0    0
 3828  0.304000-697.296971    0    0
 3829  0.304000-697.185329    0    0
 3830  0.304000-697.073547    0    0
 3831  0.304000-696.961069    0    0
 3832  0.304000-696.846162    0    0
 3833  0.304000-696.725161    0    0
 3834  0.304000-696.593201    0    0
 3835  0.304000-696.447689    0    0
 3836  0.304000-696.292383    0    0
 3837  0.304000-696.137077    0    0
 3838  0.304000-695.991565    0    0
 3839  0.304000-695.859605    0    0
 3840  0.304000-695.738603    0    0
 3841  0.304000-695.623696    0    0
 3842  0.304000-695.511217    0    0
 3843  0.304000-695.399414    0    0
 3844  0.304000-695.287611    0    0
 3845  0.304000-695.175132    0    0
 3846  0.304000-695.060225    0    0
 3847  0.304000-694.939224    0    0
 3848  0.304000-694.807263    0    0
 3849  0.304000-694.661751    0    0
 3850  0.304000-694.506445    0    0
 3851  0.304000-694.351139    0    0
 3852  0.304000-694.205627    0    0
 3853  0.304000-694.073667    0    0
 3854  0.304000-693.952666    0    0
 3855  0.304000-693.837759    0    0
 3856  0.304000-693.725281    0    0
 3857  0.304000-693.613499    0    0
 3858  0.304000-693.501857    0    0
 3859  0.304000-693.390234    0    0
 3860  0.304000-693.278613    0    0
 3861  0.304000-693.166992    0    0
 3862  0.304000-693.055371    0    0
 3863  0.304000-692.943750    0    0
 3864  0.304000-692.832129    0    0
 3865  0.304000-692.720508    0    0
 3866  0.304000-692.608887    0    0
 3867  0.304000-692.497266    0    0
 3868  0.304000-692.385645    0    0
 3869  0.304000-692.274023    0    0
 3870  0.304000-692.162402    0    0
 3871  0.304000-692.050781    0    0
 3872  0.304000-691.939160    0    0
 3873  0.304000-691.827539    0    0
 3874  0.304000-691.715918    0    0
 3875  0.304000-691.604297    0    0
 3876  0.304000-691.492674    0    0
 3877  0.304000-691.381034    0    0
 3878  0.304000-691.269271    0    0
 3879  0.304000-691.156935    0    0
 3880  0.304000-691.042743    0    0
 3881  0.304000-690.924312    0    0
 3882  0.304000-690.799162    0    0
 3883  0.304000-690.667179    0    0
 3884  0.304000-690.532235    0    0
 3885  0.304000-690.400252    0    0
 3886  0.304000-690.275102    0    0
 3887  0.304000-690.156669    0    0
 3888  0.304000-690.042458    0    0
 3889  0.304000-689.929980    0    0
 3890  0.304000-689.817501    0    0
 3891  0.304000-689.703271    0    0
 3892  0.304000-689.584697    0    0
 3893  0.304000-689.458831    0    0
 3894  0.304000-689.324278    0    0
 3895  0.304000-689.182524    0    0
 3896  0.304000-689.037012    0    0
 3897  0.304000-688.891500    0    0
 3898  0.304000-688.749746    0    0
 3899  0.304000-688.615192    0    0
 3900  0.304000-688.489327    0    0
 3901  0.304000-688.370752    0    0
 3902  0.304000-688.256521    0    0
 3903  0.304000-688.144022    0    0
 3904  0.304000-688.031402    0    0
 3905  0.304000-687.916477    0    0
 3906  0.304000-687.795474    0    0
 3907  0.304000-687.663513    0    0
 3908  0.304000-687.518001    0    0
 3909  0.304000-687.362695    0    0
 3910  0.304000-687.207389    0    0
 3911  0.304000-687.061877    0    0
 3912  0.304000-686.929917    0    0
 3913  0.304000-686.808916    0    0
 3914  0.304000-686.694009    0    0
 3915  0.304000-686.581531    0    0
 3916  0.304000-686.469749    0    0
 3917  0.304000-686.358107    0    0
 3918  0.304000-686.246484    0    0
 3919  0.304000-686.134863    0    0
 3920  0.304000-686.023242    0    0
 3921  0.304000-685.911621    0    0
 3922  0.304000-685.800000    0    0
 3923  0.304000-685.651172    0    0
 3924  0.304000-685.502344    0    0
 3925  0.304000-685.353516    0    0
 3926  0.304000-685.204687    0    0
 3927  0.304000-685.055859    0    0
 3928  0.304000-684.907031    0    0
 3929  0.304000-684.758203    0    0
 3930  0.304000-684.609375    0    0
 3931  0.304000-684.460547    0    0
 3932  0.304000-684.311719    0    0
 3933  0.304000-684.162891    0    0
 3934  0.304000-684.014062    0    0
 3935  0.304000-683.865234    0    0
 3936  0.304000-683.716406    0    0
 3937  0.304000-683.567578    0    0
 3938  0.304000-683.418750    0    0
 3939  0.304000-683.269922    0    0
 3940  0.304000-683.121094    0    0
 3941  0.304000-682.972266    0    0
 3942  0.304000-682.823437    0    0
 3943  0.304000-682.674609    0    0
 3944  0.304000-682.525781    0    0
 3945  0.304000-682.376953    0    0
 3946  0.304000-682.228125    0    0
 3947  0.304000-682.079297    0    0
 3948  0.304000-681.930469    0    0
 3949  0.304000-681.781641    0    0
 3950  0.304000-681.632812    0    0
 3951  0.304000-681.483984    0    0
 3952  0.304000-681.335156    0    0
 3953  0.304000-681.186328    0    0
 3954  0.304000-681.037500    0    0
 3955  0.304000-680.888672    0    0
 3956  0.304000-680.739844    0    0
 3957  0.304000-680.591016    0    0
 3958  0.304000-680.442187    0    0
 3959  0.304000-680.293359    0    0
 3960  0.304000-680.144531    0    0
 3961  0.304000-679.995703    0    0
 3962  0.304000-679.846875    0    0
 3963  0.304000-679.698047    0    0
 3964  0.304000-679.549219    0    0
 3965  0.304000-679.400391    0    0
 3966  0.304000-679.251562    0    0
 3967  0.304000-679.102734    0    0
 3968  0.304000-678.953906    0    0
 3969  0.304000-678.805078    0    0
 3970  0.304000-678.656250    0    0
 3971  0.304000-678.507422    0    0
 3972  0.304000-678.358594    0    0
 3973  0.304000-678.209766    0    0
 3974  0.304000-678.060938    0    0
 3975  0.304000-677.912109    0    0
 3976  0.304000-677.763281    0    0
 3977  0.304000-677.614453    0    0
 3978  0.304000-677.465625    0    0
 3979  0.304000-677.316797    0    0
 3980  0.304000-677.167969    0    0
 3981  0.304000-677.019141    0    0
 3982  0.304000-676.870312    0    0
 3983  0.304000-676.721484    0    0
 3984  0.304000-676.572656    0    0
 3985  0.304000-676.423828    0    0
 3986  0.304000-676.275000    0    0
 3987  0.304000-676.126172    0    0
 3988  0.304000-675.977344    0    0
 3989  0.304000-675.828516    0    0
 3990  0.304000-675.679688    0    0
 3991  0.304000-675.530859    0    0
 3992  0.304000-675.382031    0    0
 3993  0.304000-675.233203    0    0
 3994  0.304000-675.084375    0    0
 3995  0.304000-674.935547    0    0
 3996  0.304000-674.786719    0    0
 3997  0.304000-674.637891    0    0
 3998  0.304000-674.489062    0    0
 3999  0.304000-674.340234    0    0
 4000  0.304000-674.191406    0    0
 4001  0.304000-674.042578    0    0
 4002  0.304000-673.893750    0    0
 4003  0.304000-673.744922    0    0
 4004  0.304000-673.596094    0    0
 4005  0.304000-673.447266    0    0
 4006  0.304000-673.298437    0    0
 4007  0.304000-673.149609    0    0
 4008  0.304000-673.000781    0    0
 4009  0.304000-672.851953    0    0
 4010  0.304000-672.703125    0    0
 4011  0.304000-672.554297    0    0
 4012  0.304000-672.405469    0    0
 4013  0.304000-672.256641    0    0
 4014  0.304000-672.107813    0    0
 4015  0.304000-671.958984    0    0
 4016  0.304000-671.810156    0    0
 4017  0.304000-671.661328    0    0
 4018  0.304000-671.512500    0    0
 4019  0.304000-671.363672    0    0
 4020  0.304000-671.214844    0    0
 4021  0.304000-671.066016    0    0
 4022  0.304000-670.917188    0    0
 4023  0.304000-670.768359    0    0
 4024  0.304000-670.619531    0    0
 4025  0.304000-670.470703    0    0
 4026  0.304000-670.321875    0    0
 4027  0.304000-670.173047    0    0
 4028  0.304000-670.024219    0    0
 4029  0.304000-669.875391    0    0
 4030  0.304000-669.726563    0    0
 4031  0.304000-669.577734    0    0
 4032  0.304000-669.428906    0    0
 4033  0.304000-669.280078    0    0
 4034  0.304000-669.131250    0    0
 4035  0.304000-668.982422    0    0
 4036  0.304000-668.833594    0    0
 4037  0.304000-668.684766    0    0
 4038  0.304000-668.535938    0    0
 4039  0.304000-668.387109    0    0
 4040  0.304000-668.238281    0    0
 4041  0.304000-668.089453    0    0
 4042  0.304000-667.940625    0    0
 4043  0.304000-667.791797    0    0
 4044  0.304000-667.642969    0    0
 4045  0.304000-667.494141    0    0
 4046  0.304000-667.345312    0    0
 4047  0.304000-667.196484    0    0
 4048  0.304000-667.047656    0    0
 4049  0.304000-666.898828    0    0
 4050  0.304000-666.750000    0    0
 4051  0.304000-666.601172    0    0
 4052  0.304000-666.452344    0    0
 4053  0.304000-666.303516    0    0
 4054  0.304000-666.154688    0    0
 4055  0.304000-666.005859    0    0
 4056  0.304000-665.857031    0    0
 4057  0.304000-665.708203    0    0
 4058  0.304000-665.559375    0    0
 4059  0.304000-665.410547    0    0
 4060  0.304000-665.261719    0    0
 4061  0.304000-665.112891    0    0
 4062  0.304000-664.964062    0    0
 4063  0.304000-664.815234    0    0
 4064  0.304000-664.666406    0    0
 4065  0.304000-664.517578    0    0
 4066  0.304000-664.368750    0    0
 4067  0.304000-664.219922    0    0
 4068  0.304000-664.071094    0    0
 4069  0.304000-663.922266    0    0
 4070  0.304000-663.773438    0    0
 4071  0.304000-663.624609    0    0
 4072  0.304000-663.475781    0    0
 4073  0.304000-663.326953    0    0
 4074  0.304000-663.178125    0    0
 4075  0.304000-663.029297    0    0
 4076  0.304000-662.880469    0    0
 4077  0.304000-662.731641    0    0
 4078  0.304000-662.582812    0    0
 4079  0.304000-662.433984    0    0
 4080  0.304000-662.285156    0    0
 4081  0.304000-662.136328    0    0
 4082  0.304000-661.987500    0    0
 4083  0.304000-661.838672    0    0
 4084  0.304000-661.689844    0    0
 4085  0.304000-661.541016    0    0
 4086  0.304000-661.392187    0    0
 4087  0.304000-661.243359    0    0
 4088  0.304000-661.094531    0    0
 4089  0.304000-660.945703    0    0
 4090  0.304000-660.796875    0    0
 4091  0.304000-660.648047    0    0
 4092  0.304000-660.499219    0    0
 4093  0.304000-660.350391    0    0
 4094  0.304000-660.201563    0    0
 4095  0.304000-660.052734    0    0
 4096  0.304000-659.903906    0    0
 4097  0.304000-659.755078    0    0
 4098  0.304000-659.606250    0    0
 4099  0.304000-659.457422    0    0
 4100  0.304000-659.308594    0    0
 4101  0.304000-659.159766    0    0
 4102  0.304000-659.010938    0    0
 4103  0.304000-658.862109    0    0
 4104  0.304000-658.713281    0    0
 4105  0.304000-658.564453    0    0
 4106  0.304000-658.415625    0    0
 4107  0.304000-658.266797    0    0
 4108  0.304000-658.117969    0    0
 4109  0.304000-657.969141    0    0
 4110  0.304000-657.820313    0    0
 4111  0.304000-657.671484    0    0
 4112  0.304000-657.522656    0    0
 4113  0.304000-657.373828    0    0
 4114  0.304000-657.225000    0    0
 4115  0.304000-657.076172    0    0
 4116  0.304000-656.927344    0    0
 4117  0.304000-656.778516    0    0
 4118  0.304000-656.629688    0    0
 4119  0.304000-656.480859    0    0
 4120  0.304000-656.332031    0    0
 4121  0.304000-656.183203    0    0
 4122  0.304000-656.034375    0    0
 4123  0.304000-655.885547    0    0
 4124  0.304000-655.736719    0    0
 4125  0.304000-655.587891    0    0
 4126  0.304000-655.439062    0    0
 4127  0.304000-655.290234    0    0
 4128  0.304000-655.141406    0    0
 4129  0.304000-654.992578    0    0
 4130  0.304000-654.843750    0    0
 4131  0.304000-654.694922    0    0
 4132  0.304000-654.546094    0    0
 4133  0.304000-654.397266    0    0
 4134  0.304000-654.248438    0    0
 4135  0.304000-654.099609    0    0
 4136  0.304000-653.950781    0    0
 4137  0.304000-653.801953    0    0
 4138  0.304000-653.653125    0    0
 4139  0.304000-653.504297    0    0
 4140  0.304000-653.355469    0    0
 4141  0.304000-653.206641    0    0
 4142  0.304000-653.057813    0    0
 4143  0.304000-652.908984    0    0
 4144  0.304000-652.760156    0    0
 4145  0.304000-652.611328    0    0
 4146  0.304000-652.462500    0    0
 4147  0.304000-652.313672    0    0
 4148  0.304000-652.164844    0    0
 4149  0.304000-652.016016    0    0
 4150  0.304000-651.867188    0    0
 4151  0.304000-651.718359    0    0
 4152  0.304000-651.569531    0    0
 4153  0.304000-651.420703    0    0
 4154  0.304000-651.271875    0    0
 4155  0.304000-651.123047    0    0
 4156  0.304000-650.974219    0    0
 4157  0.304000-650.825391    0    0
 4158  0.304000-650.676563    0    0
 4159  0.304000-650.527734    0    0
 4160  0.304000-650.378906    0    0
 4161  0.304000-650.230078    0    0
 4162  0.304000-650.081250    0    0
 4163  0.304000-649.932422    0    0
 4164  0.304000-649.783594    0    0
 4165  0.304000-649.634766    0    0
 4166  0.304000-649.485938    0    0
 4167  0.304000-649.337109    0    0
 4168  0.304000-649.188281    0    0
 4169  0.304000-649.039453    0    0
 4170  0.304000-648.890625    0    0
 4171  0.304000-648.741797    0    0
 4172  0.304000-648.592969    0    0
 4173  0.304000-648.444141    0    0
 4174  0.304000-648.295313    0    0
 4175  0.304000-648.146484    0    0
 4176  0.304000-647.997656    0    0
 4177  0.304000-647.848828    0    0
 4178  0.304000-647.700000    0    0
 4179  0.304000-647.551172    0    0
 4180  0.304000-647.402344    0    0
 4181  0.304000-647.253516    0    0
 4182  0.304000-647.104688    0    0
 4183  0.304000-646.955859    0    0
 4184  0.304000-646.807031    0    0
 4185  0.304000-646.658203    0    0
 4186  0.304000-646.509375    0    0
 4187  0.304000-646.360547    0    0
 4188  0.304000-646.211719    0    0
 4189  0.304000-646.062891    0    0
 4190  0.304000-645.914063    0    0
 4191  0.304000-645.765234    0    0
 4192  0.304000-645.616406    0    0
 4193  0.304000-645.467578    0    0
 4194  0.304000-645.318750    0    0
 4195  0.304000-645.169922    0    0
 4196  0.304000-645.021094    0    0
 4197  0.304000-644.872266    0    0
 4198  0.304000-644.723438    0    0
 4199  0.304000-644.574609    0    0
 4200  0.304000-644.425781    0    0
 4201  0.304000-644.276953    0    0
 4202  0.304000-644.128125    0    0
 4203  0.304000-643.979297    0    0
 4204  0.304000-643.830469    0    0
 4205  0.304000-643.681641    0    0
 4206  0.304000-643.532812    0    0
 4207  0.304000-643.383984    0    0
 4208  0.304000-643.235156    0    0
 4209  0.304000-643.086328    0    0
 4210  0.304000-642.937500    0    0
 4211  0.304000-642.788672    0    0
 4212  0.304000-642.639844    0    0
 4213  0.304000-642.491016    0    0
 4214  0.304000-642.342188    0    0
 4215  0.304000-642.193359    0    0
 4216  0.304000-642.044531    0    0
 4217  0.304000-641.895703    0    0
 4218  0.304000-641.746875    0    0
 4219  0.304000-641.598047    0    0
 4220  0.304000-641.449219    0    0
 4221  0.304000-641.300391    0    0
 4222  0.304000-641.151563    0    0
 4223  0.304000-641.002734    0    0
 4224  0.304000-640.853906    0    0
 4225  0.304000-640.705078    0    0
 4226  0.304000-640.556250    0    0
 4227  0.304000-640.407422    0    0
 4228  0.304000-640.258594    0    0
 4229  0.304000-640.109766    0    0
 4230  0.304000-639.960938    0    0
 4231  0.304000-639.812109    0    0
 4232  0.304000-639.663281    0    0
 4233  0.304000-639.514453    0    0
 4234  0.304000-639.365625    0    0
 4235  0.304000-639.216797    0    0
 4236  0.304000-639.067969    0    0
 4237  0.304000-638.919141    0    0
 4238  0.304000-638.770313    0    0
 4239  0.304000-638.621484    0    0
 4240  0.304000-638.472656    0    0
 4241  0.304000-638.323828    0    0
 4242  0.304000-638.175000    0    0
 4243  0.304000-638.026172    0    0
 4244  0.304000-637.877344    0    0
 4245  0.304000-637.728516    0    0
 4246  0.304000-637.579688    0    0
 4247  0.304000-637.430859    0    0
 4248  0.304000-637.282031    0    0
 4249  0.304000-637.133203    0    0
 4250  0.304000-636.984375    0    0
 4251  0.304000-636.835547    0    0
 4252  0.304000-636.686719    0    0
 4253  0.304000-636.537891    0    0
 4254  0.304000-636.389063    0    0
 4255  0.304000-636.240234    0    0
 4256  0.304000-636.091406    0    0
 4257  0.304000-635.942578    0    0
 4258  0.304000-635.793750    0    0
 4259  0.304000-635.644922    0    0
 4260  0.304000-635.496094    0    0
 4261  0.304000-635.347266    0    0
 4262  0.304000-635.198438    0    0
 4263  0.304000-635.049609    0    0
 4264  0.304000-634.900781    0    0
 4265  0.304000-634.751953    0    0
 4266  0.304000-634.603125    0    0
 4267  0.304000-634.454297    0    0
 4268  0.304000-634.305469    0    0
 4269  0.304000-634.156641    0    0
 4270  0.304000-634.007813    0    0
 4271  0.304000-633.858984    0    0
 4272  0.304000-633.710156    0    0
 4273  0.304000-633.561328    0    0
 4274  0.304000-633.412500    0    0
 4275  0.304000-633.263672    0    0
 4276  0.304000-633.114844    0    0
 4277  0.304000-632.966016    0    0
 4278  0.304000-632.817188    0    0
 4279  0.304000-632.668359    0    0
 4280  0.304000-632.519531    0    0
 4281  0.304000-632.370703    0    0
 4282  0.304000-632.221875    0    0
 4283  0.304000-632.073047    0    0
 4284  0.304000-631.924219    0    0
 4285  0.304000-631.775391    0    0
 4286  0.304000-631.626563    0    0
 4287  0.304000-631.477734    0    0
 4288  0.304000-631.328906    0    0
 4289  0.304000-631.180078    0    0
 4290  0.304000-631.031250    0    0
 4291  0.304000-630.882422    0    0
 4292  0.304000-630.733594    0    0
 4293  0.304000-630.584766    0    0
 4294  0.304000-630.435938    0    0
 4295  0.304000-630.287109    0    0
 4296  0.304000-630.138281    0    0
 4297  0.304000-629.989453    0    0
 4298  0.304000-629.840625    0    0
 4299  0.304000-629.691797    0    0
 4300  0.304000-629.542969    0    0
 4301  0.304000-629.394141    0    0
 4302  0.304000-629.245313    0    0
 4303  0.304000-629.096484    0    0
 4304  0.304000-628.947656    0    0
 4305  0.304000-628.798828    0    0
 4306  0.304000-628.650000    0    0
 4307  0.304000-628.501172    0    0
 4308  0.304000-628.352344    0    0
 4309  0.304000-628.203516    0    0
 4310  0.304000-628.054688    0    0
 4311  0.304000-627.905859    0    0
 4312  0.304000-627.757031    0    0
 4313  0.304000-627.608203    0    0
 4314  0.304000-627.459375    0    0
 4315  0.304000-627.310547    0    0
 4316  0.304000-627.161719    0    0
 4317  0.304000-627.012891    0    0
 4318  0.304000-626.864063    0    0
 4319  0.304000-626.715234    0    0
 4320  0.304000-626.566406    0    0
 4321  0.304000-626.417578    0    0
 4322  0.304000-626.268750    0    0
 4323  0.304000-626.119922    0    0
 4324  0.304000-625.971094    0    0
 4325  0.304000-625.822266    0    0
 4326  0.304000-625.673438    0    0
 4327  0.304000-625.524609    0    0
 4328  0.304000-625.375781    0    0
 4329  0.304000-625.226953    0    0
 4330  0.304000-625.078125    0    0
 4331  0.304000-624.929297    0    0
 4332  0.304000-624.780469    0    0
 4333  0.304000-624.631641    0    0
 4334  0.304000-624.482813    0    0
 4335  0.304000-624.333984    0    0
 4336  0.304000-624.185156    0    0
 4337  0.304000-624.036328    0    0
 4338  0.304000-623.887500    0    0
 4339  0.304000-623.738672    0    0
 4340  0.304000-623.589844    0    0
 4341  0.304000-623.441016    0    0
 4342  0.304000-623.292188    0    0
 4343  0.304000-623.143359    0    0
 4344  0.304000-622.994531    0    0
 4345  0.304000-622.845703    0    0
 4346  0.304000-622.696875    0    0
 4347  0.304000-622.548047    0    0
 4348  0.304000-622.399219    0    0
 4349  0.304000-622.250391    0    0
 4350  0.304000-622.101563    0    0
 4351  0.304000-621.952734    0    0
 4352  0.304000-621.803906    0    0
 4353  0.304000-621.655078    0    0
 4354  0.304000-621.506250    0    0
 4355  0.304000-621.357422    0    0
 4356  0.304000-621.208594    0    0
 4357  0.304000-621.059766    0    0
 4358  0.304000-620.910938    0    0
 4359  0.304000-620.762109    0    0
 4360  0.304000-620.613281    0    0
 4361  0.304000-620.464453    0    0
 4362  0.304000-620.315625    0    0
 4363  0.304000-620.166797    0    0
 4364  0.304000-620.017969    0    0
 4365  0.304000-619.869141    0    0
 4366  0.304000-619.720312    0    0
 4367  0.304000-619.571484    0    0
 4368  0.304000-619.422656    0    0
 4369  0.304000-619.273828    0    0
 4370  0.304000-619.125000    0    0
 4371  0.304000-618.976172    0    0
 4372  0.304000-618.827344    0    0
 4373  0.304000-618.678516    0    0
 4374  0.304000-618.529688    0    0
 4375  0.304000-618.380859    0    0
 4376  0.304000-618.232031    0    0
 4377  0.304000-618.083203    0    0
 4378  0.304000-617.934375    0    0
 4379  0.304000-617.785547    0    0
 4380  0.304000-617.636719    0    0
 4381  0.304000-617.487891    0    0
 4382  0.304000-617.339062    0    0
 4383  0.304000-617.190234    0    0
 4384  0.304000-617.041406    0    0
 4385  0.304000-616.892578    0    0
 4386  0.304000-616.743750    0    0
 4387  0.304000-616.594922    0    0
 4388  0.304000-616.446094    0    0
 4389  0.304000-616.297266    0    0
 4390  0.304000-616.148438    0    0
 4391  0.304000-615.999609    0    0
 4392  0.304000-615.850781    0    0
 4393  0.304000-615.701953    0    0
 4394  0.304000-615.553125    0    0
 4395  0.304000-615.404297    0    0
 4396  0.304000-615.255469    0    0
 4397  0.304000-615.106641    0    0
 4398  0.304000-614.957812    0    0
 4399  0.304000-614.808984    0    0
 4400  0.304000-614.660156    0    0
 4401  0.304000-614.511328    0    0
 4402  0.304000-614.362500    0    0
 4403  0.304000-614.213672    0    0
 4404  0.304000-614.064844    0    0
 4405  0.304000-613.916016    0    0
 4406  0.304000-613.767187    0    0
 4407  0.304000-613.618359    0    0
 4408  0.304000-613.469531    0    0
 4409  0.304000-613.320703    0    0
 4410  0.304000-613.171875    0    0
 4411  0.304000-613.023047    0    0
 4412  0.304000-612.874219    0    0
 4413  0.304000-612.725391    0    0
 4414  0.304000-612.576563    0    0
 4415  0.304000-612.427734    0    0
 4416  0.304000-612.278906    0    0
 4417  0.304000-612.130078    0    0
 4418  0.304000-611.981250    0    0
 4419  0.304000-611.832422    0    0
 4420  0.304000-611.683594    0    0
 4421  0.304000-611.534766    0    0
 4422  0.304000-611.385938    0    0
 4423  0.304000-611.237109    0    0
 4424  0.304000-611.088281    0    0
 4425  0.304000-610.939453    0    0
 4426  0.304000-610.790625    0    0
 4427  0.304000-610.641797    0    0
 4428  0.304000-610.492969    0    0
 4429  0.304000-610.344141    0    0
 4430  0.304000-610.195313    0    0
 4431  0.304000-610.046484    0    0
 4432  0.304000-609.897656    0    0
 4433  0.304000-609.748828    0    0
 4434  0.304000-609.600000    0    0
 4435  0.435332-762.121045    0    0
 4436  0.441654-770.799888    0    0
 4437  0.442022-772.250956    0    0
 4438  0.443299-827.948712    0    0
 4439  0.443314-612.689243    0    0
 4440  0.443502-892.241548    0    0
 4441  0.443587-807.969587    0    0
 4442  0.443753-792.229274    0    0
 4443  0.444088-829.401261    0    0
 4444  0.444531-801.463724    0    0
 4445  0.444581-761.963190    0    0
 4446  0.444605-793.682536    0    0
 4447  0.444832-863.668867    0    0
 4448  0.445198-798.733679    0    0
 4449  0.445543-779.403910    0    0
 4450  0.445928-627.754059    0    0
 4451  0.446454-893.695311    0    0
 4452  0.446558-835.089825    0    0
 4453  0.446565-865.125473    0    0
 4454  0.446922-806.518029    0    0
 4455  0.447162-736.541916    0    0
 4456  0.448368-836.541374    0    0
 4457  0.449843-619.868983    0    0
 4458  0.450140-682.530440    0    0
 4459  0.451446-629.395078    0    0
 4460  0.451990-610.201069    0    0
 4461  0.452022-820.805219    0    0
 4462  0.452497-765.102678    0    0
 4463  0.452576-646.804806    0    0
 4464  0.452675-661.242472    0    0
 4465  0.452817-707.955184    0    0
 4466  0.453272-684.143696    0    0
 4467  0.453420-763.651958    0    0
 4468  0.453518-822.253673    0    0
 4469  0.453787-898.088387    0    0
 4470  0.453811-777.930740    0    0
 4471  0.454530-637.432589    0    0
 4472  0.454951-625.378227    0    0
 4473  0.455006-615.256052    0    0
 4474  0.455412-768.692799    0    0
 4475  0.455673-735.075460    0    0
 4476  0.455696-762.773893    0    0
 4477  0.455805-767.212548    0    0
 4478  0.455854-718.681338    0    0
 4479  0.456001-832.979128    0    0
 4480  0.456108-702.127452    0    0
 4481  0.456137-747.253506    0    0
 4482  0.456175-859.269792    0    0
 4483  0.456310-774.364428    0    0
 4484  0.456450-840.946676    0    0
 4485  0.456499-740.936000    0    0
 4486  0.456529-650.974843    0    0
 4487  0.456708-706.519066    0    0
 4488  0.457063-631.915928    0    0
 4489  0.457178-612.284411    0    0
 4490  0.457283-744.989362    0    0
 4491  0.457520-881.507225    0    0
 4492  0.457627-787.817703    0    0
 4493  0.457639-700.697042    0    0
 4494  0.457680-824.369280    0    0
 4495  0.457827-687.822283    0    0
 4496  0.457847-812.373035    0    0
 4497  0.457962-781.506796    0    0
 4498  0.457994-818.704928    0    0
 4499  0.458162-790.117773    0    0
 4500  0.458182-800.387686    0    0
 4501  0.458350-861.563390    0    0
 4502  0.458551-783.776810    0    0
 4503  0.458590-909.879043    0    0
 4504  0.458618-710.058428    0    0
 4505  0.458637-869.529946    0    0
 4506  0.458708-810.072097    0    0
 4507  0.459039-910.081918    0    0
 4508  0.459040-730.671034    0    0
 4509  0.459077-612.908668    0    0
 4510  0.459278-716.386009    0    0
 4511  0.459531-867.766917    0    0
 4512  0.459848-900.597844    0    0
 4513  0.459923-690.663394    0    0
 4514  0.460296-887.885151    0    0
 4515  0.460485-711.674091    0    0
 4516  0.460578-665.855881    0    0
 4517  0.460655-760.296309    0    0
 4518  0.460725-854.546585    0    0
 4519  0.460763-839.190767    0    0
 4520  0.460871-610.612026    0    0
 4521  0.460980-846.346022    0    0
 4522  0.460981-753.867654    0    0
 4523  0.461032-884.262549    0    0
 4524  0.461059-752.162941    0    0
 4525  0.461240-756.749066    0    0
 4526  0.461340-696.706108    0    0
 4527  0.461484-817.087908    0    0
 4528  0.461501-848.032092    0    0
 4529  0.461557-831.531802    0    0
 4530  0.461629-668.822847    0    0
 4531  0.461663-681.361332    0    0
 4532  0.461818-874.917557    0    0
 4533  0.461819-896.348227    0    0
 4534  0.462018-680.728611    0    0
 4535  0.462094-825.823604    0    0
 4536  0.462163-695.023519    0    0
 4537  0.462239-682.985943    0    0
 4538  0.462249-669.443060    0    0
 4539  0.462303-712.807878    0    0
 4540  0.462311-775.812337    0    0
 4541  0.462353-890.687182    0    0
 4542  0.462420-722.094486    0    0
 4543  0.462448-814.964387    0    0
 4544  0.462544-633.087795    0    0
 4545  0.462548-852.953912    0    0
 4546  0.462593-855.685056    0    0
 4547  0.462631-907.741077    0    0
 4548  0.462746-738.659769    0    0
 4549  0.462783-723.584107    0    0
 4550  0.462819-656.914538    0    0
 4551  0.462951-712.017849    0    0
 4552  0.463017-788.770915    0    0
 4553  0.463021-699.604630    0    0
 4554  0.463024-849.530203    0    0
 4555  0.463084-876.606123    0    0
 4556  0.463129-843.440063    0    0
