    0    0    0
  182 14.344437 59.966545    0    0
  183 14.019238 50.000000    0    0
  184  4.160279 82.505105    0    0
  185 14.019238 45.000000    0    0
  186 35.669880 52.500000    0    0
  187 27.009619 77.500000    0    0
  188 31.339833 50.000000    0    0
  189  8.660254 45.000000    0    0
  190 31.342097 34.999084    0    0
  191 14.151111 19.731369    0    0
  192 31.339746 80.000000    0    0
  193 35.669914 27.499677    0    0
  194 31.339299 24.998273    0    0
  195 35.673807 17.506806    0    0
  196 31.330401 15.032047    0    0
  197 30.990929  9.314074    0    0
  198 35.909135  7.546775    0    0
  199  7.734480  4.136631    0    0
  200  3.733586 92.315854    0    0
  201 10.336670 91.556517    0    0
  202 10.002934  8.043558    0    0
  203 17.500000 96.618572    0    0
  204 17.500000  3.381428    0    0
  205 27.448957 96.652190    0    0
  206 26.185495  8.295755    0    0
  207  3.578791 73.568510    0    0
  208 14.774129 28.881505    0    0
  209 10.582219 21.337521    0    0
  210  3.614174 66.422649    0    0
  211  7.835467 58.855037    0    0
  212 12.114658 36.421004    0    0
  213  3.660254  3.660254    0    0
  214  3.660254 96.339746    0    0
  215 36.339746  3.660254    0    0
  216 36.339746 96.339746    0    0
  217  7.061291 14.992058    0    0
  218  7.009619 80.000000    0    0
  219  7.009619 85.000000    0    0
  220 11.339746 47.500000    0    0
  221 11.339746 52.500000    0    0
  222 11.339746 42.500000    0    0
  223 11.257106 57.430288    0    0
  224  6.992550 65.177513    0    0
  225 15.433764 35.382572    0    0
  226  7.139264 19.906261    0    0
  227  7.050563 75.000000    0    0
  228 11.541674 27.957480    0    0
  229  7.016046 10.405871    0    0
  230  6.985800 89.958577    0    0
    1    1    1  157   75  197    0    0    0
    2    1    1   70  129  136    0    0    0
    3    1    1  130   71  137    0    0    0
    4    1    1  157  197  206    0    0    0
    5    1    1  137   71  204    0    0    0
    6    1    1   70  136  203    0    0    0
    7    1    1   31   32  148    0    0    0
    8    1    1  147   66  177    0    0    0
    9    1    1   31  148  216    0    0    0
   10    1    1   66  136  177    0    0    0
   11    1    1  137   67  174    0    0    0
   12    1    1  174   67  206    0    0    0
   13    1    1  197   75  198    0    0    0
   14    1    1  129   70  201    0    0    0
   15    1    1   71  130  202    0    0    0
   16    1    1   76  199  202    0    0    0
   17    1    1   76  202  229    0    0    0
   18    1    1   67  157  206    0    0    0
   19    1    1   66  147  205    0    0    0
   20    1    1  146   74  148    0    0    0
   21    1    1   74  146  149    0    0    0
   22    1    1  145   68  149    0    0    0
   23    1    1  144   68  192    0    0    0
   24    1    1  146  145  149    0    0    0
   25    1    1   68  145  192    0    0    0
   26    1    1   53   65  160    0    0    0
   27    1    1  150  151  194    0    0    0
   28    1    1   90  162  164    0    0    0
   29    1    1  151   59  194    0    0    0
   30    1    1  114  163  172    0    0    0
   31    1    1   27   68  144    0    0    0
   32    1    1   52   53  160    0    0    0
   33    1    1  153  173  190    0    0    0
   34    1    1  118   86  152    0    0    0
   35    1    1  162   90  172    0    0    0
   36    1    1  114  171  188    0    0    0
   37    1    1  138  133  152    0    0    0
   38    1    1   28   29  149    0    0    0
   39    1    1   92  154  182    0    0    0
   40    1    1   26   27  144    0    0    0
   41    1    1  163  114  188    0    0    0
   42    1    1  154  155  182    0    0    0
   43    1    1  163  162  172    0    0    0
   44    1    1  162  161  164    0    0    0
   45    1    1  173   69  190    0    0    0
   46    1    1   29   74  149    0    0    0
   47    1    1  150  117  151    0    0    0
   48    1    1  166  167  168    0    0    0
   49    1    1   68   28  149    0    0    0
   50    1    1   62   23  161    0    0    0
   51    1    1   47   63  166    0    0    0
   52    1    1  133  118  152    0    0    0
   53    1    1   23   24  161    0    0    0
   54    1    1   55   76  156    0    0    0
   55    1    1  108  117  150    0    0    0
   56    1    1  154   92  180    0    0    0
   57    1    1  115  102  153    0    0    0
   58    1    1   24   25   77    0    0    0
   59    1    1  166   63  167    0    0    0
   60    1    1   86   88  152    0    0    0
   61    1    1   91   94  172    0    0    0
   62    1    1   77   64   78    0    0    0
   63    1    1   67    9  157    0    0    0
   64    1    1  158   52  160    0    0    0
   65    1    1   62  161  162    0    0    0
   66    1    1   50   51   61    0    0    0
   67    1    1   78   80   81    0    0    0
   68    1    1   24   77  161    0    0    0
   69    1    1   81   90  164    0    0    0
   70    1    1   44   45   58    0    0    0
   71    1    1   51   52  158    0    0    0
   72    1    1   25   64   77    0    0    0
   73    1    1   81   80   82    0    0    0
   74    1    1   90   91  172    0    0    0
   75    1    1   85   86  118    0    0    0
   76    1    1   55   56   76    0    0    0
   77    1    1  115  153  190    0    0    0
   78    1    1   94  114  172    0    0    0
   79    1    1  119  118  127    0    0    0
   80    1    1   92   83  180    0    0    0
   81    1    1  121  129  135    0    0    0
   82    1    1  121  135  138    0    0    0
   83    1    1   64   26  144    0    0    0
   84    1    1  139  140  142    0    0    0
   85    1    1   78   79   80    0    0    0
   86    1    1  128  127  134    0    0    0
   87    1    1   65   54  156    0    0    0
   88    1    1   82   84   85    0    0    0
   89    1    1  106  108  150    0    0    0
   90    1    1  104  106  116    0    0    0
   91    1    1   10   75  157    0    0    0
   92    1    1  161   77  164    0    0    0
   93    1    1  100  115  169    0    0    0
   94    1    1  127  118  133    0    0    0
   95    1    1   46   47  166    0    0    0
   96    1    1   88  120  121    0    0    0
   97    1    1  102  104  153    0    0    0
   98    1    1   85  118  119    0    0    0
   99    1    1   78   81  164    0    0    0
  100    1    1   70   36  170    0    0    0
  101    1    1  116  106  150    0    0    0
  102    1    1    8    9   67    0    0    0
  103    1    1   10   11   75    0    0    0
  104    1    1   81   82   83    0    0    0
  105    1    1   50   61  139    0    0    0
  106    1    1   85   84   86    0    0    0
  107    1    1   77   78  164    0    0    0
  108    1    1  108  113  117    0    0    0
  109    1    1  140  141  143    0    0    0
  110    1    1  104  116  153    0    0    0
  111    1    1   62  162  163    0    0    0
  112    1    1   85  119  180    0    0    0
  113    1    1  100  102  115    0    0    0
  114    1    1   29   30   74    0    0    0
  115    1    1  114   96  171    0    0    0
  116    1    1  119  154  180    0    0    0
  117    1    1   54   55  156    0    0    0
  118    1    1   81   83   90    0    0    0
  119    1    1  121  120  129    0    0    0
  120    1    1   53   54   65    0    0    0
  121    1    1   25   26   64    0    0    0
  122    1    1   35   36   70    0    0    0
  123    1    1  139   61  140    0    0    0
  124    1    1  119  127  128    0    0    0
  125    1    1   27   28   68    0    0    0
  126    1    1  153  116  173    0    0    0
  127    1    1   78   64   79    0    0    0
  128    1    1   36   37  170    0    0    0
  129    1    1   88  121  152    0    0    0
  130    1    1    9   10  157    0    0    0
  131    1    1   98  100  169    0    0    0
  132    1    1   96   98  171    0    0    0
  133    1    1   98  169  171    0    0    0
  134    1    1  117  113  124    0    0    0
  135    1    1  108  109  113    0    0    0
  136    1    1   90   83   91    0    0    0
  137    1    1   82   80   84    0    0    0
  138    1    1   60  178  181    0    0    0
  139    1    1   91   83   92    0    0    0
  140    1    1  106  107  108    0    0    0
  141    1    1  122  130  137    0    0    0
  142    1    1  171  178  188    0    0    0
  143    1    1  113  122  174    0    0    0
  144    1    1  139  142  176    0    0    0
  145    1    1  104  105  106    0    0    0
  146    1    1  126  147  177    0    0    0
  147    1    1  175   60  181    0    0    0
  148    1    1  122  137  174    0    0    0
  149    1    1  102  103  104    0    0    0
  150    1    1  113  109  122    0    0    0
  151    1    1   94   96  114    0    0    0
  152    1    1   17   18   69    0    0    0
  153    1    1   19   60  175    0    0    0
  154    1    1  124  113  174    0    0    0
  155    1    1   72  195  196    0    0    0
  156    1    1  108  107  109    0    0    0
  157    1    1   91   92   93    0    0    0
  158    1    1  178   60  179    0    0    0
  159    1    1   86   87   88    0    0    0
  160    1    1  126  146  147    0    0    0
  161    1    1   49   50  139    0    0    0
  162    1    1   22   23   62    0    0    0
  163    1    1  171  169  178    0    0    0
  164    1    1  169  115  181    0    0    0
  165    1    1  178  169  181    0    0    0
  166    1    1  165  166  168    0    0    0
  167    1    1   47   48   63    0    0    0
  168    1    1  121  138  152    0    0    0
  169    1    1   83   82  180    0    0    0
  170    1    1   88   89  120    0    0    0
  171    1    1   93   92  182    0    0    0
  172    1    1  147  146  148    0    0    0
  173    1    1  100  101  102    0    0    0
  174    1    1  141  158  159    0    0    0
  175    1    1   82   85  180    0    0    0
  176    1    1   94   95   96    0    0    0
  177    1    1   13   14   72    0    0    0
  178    1    1   19   20   60    0    0    0
  179    1    1   91   93   94    0    0    0
  180    1    1  154  128  155    0    0    0
  181    1    1   95   93  111    0    0    0
  182    1    1   20   21  179    0    0    0
  183    1    1  111   93  182    0    0    0
  184    1    1   80   79  187    0    0    0
  185    1    1   96   97   98    0    0    0
  186    1    1   94   93   95    0    0    0
  187    1    1   18   19  175    0    0    0
  188    1    1   98   99  100    0    0    0
  189    1    1   49  139  176    0    0    0
  190    1    1   60   20  179    0    0    0
  191    1    1  140   61  141    0    0    0
  192    1    1   63   48  176    0    0    0
  193    1    1   86   84   87    0    0    0
  194    1    1  106  105  107    0    0    0
  195    1    1   62  163  186    0    0    0
  196    1    1   48   49  176    0    0    0
  197    1    1  122  123  130    0    0    0
  198    1    1  179  186  188    0    0    0
  199    1    1  165   46  166    0    0    0
  200    1    1   33   34   66    0    0    0
  201    1    1  129  120  136    0    0    0
  202    1    1  104  103  105    0    0    0
  203    1    1   22   62  186    0    0    0
  204    1    1   79   64  144    0    0    0
  205    1    1  119  128  154    0    0    0
  206    1    1   95  111  183    0    0    0
  207    1    1   96   95   97    0    0    0
  208    1    1   88   87   89    0    0    0
  209    1    1  102  101  103    0    0    0
  210    1    1  159  158  160    0    0    0
  211    1    1  179   21  186    0    0    0
  212    1    1   45   46  165    0    0    0
  213    1    1  100   99  101    0    0    0
  214    1    1   98   97   99    0    0    0
  215    1    1   15   16   59    0    0    0
  216    1    1   79  144  192    0    0    0
  217    1    1   41   42   57    0    0    0
  218    1    1  120   89  177    0    0    0
  219    1    1  141   61  158    0    0    0
  220    1    1   89  126  177    0    0    0
  221    1    1  186  163  188    0    0    0
  222    1    1   63  176  189    0    0    0
  223    1    1   97   95  183    0    0    0
  224    1    1  122  109  123    0    0    0
  225    1    1   61   51  158    0    0    0
  226    1    1   40   41  184    0    0    0
  227    1    1  126  145  146    0    0    0
  228    1    1   89  125  126    0    0    0
  229    1    1   87   84  187    0    0    0
  230    1    1  167   63  189    0    0    0
  231    1    1  136  120  177    0    0    0
  232    1    1   21   22  186    0    0    0
  233    1    1  175  181  190    0    0    0
  234    1    1   39   40   73    0    0    0
  235    1    1  101   99  112    0    0    0
  236    1    1   84   80  187    0    0    0
  237    1    1   59  193  194    0    0    0
  238    1    1   69   18  175    0    0    0
  239    1    1    6    7   71    0    0    0
  240    1    1   89   87  125    0    0    0
  241    1    1  107  105  110    0    0    0
  242    1    1  178  179  188    0    0    0
  243    1    1  126  125  145    0    0    0
  244    1    1  176  142  189    0    0    0
  245    1    1   97  183  185    0    0    0
  246    1    1  125   87  187    0    0    0
  247    1    1  130  123  131    0    0    0
  248    1    1  181  115  190    0    0    0
  249    1    1  109  107  191    0    0    0
  250    1    1   99   97  185    0    0    0
  251    1    1  116  150  194    0    0    0
  252    1    1   41   57  184    0    0    0
  253    1    1   69  175  190    0    0    0
  254    1    1  112   99  185    0    0    0
  255    1    1   58   45  165    0    0    0
  256    1    1  131  123  132    0    0    0
  257    1    1   17   69  193    0    0    0
  258    1    1  123  109  191    0    0    0
  259    1    1   73   40  184    0    0    0
  260    1    1  107  110  191    0    0    0
  261    1    1   69  173  193    0    0    0
  262    1    1   59   16  193    0    0    0
  263    1    1  132  123  191    0    0    0
  264    1    1  187   79  192    0    0    0
  265    1    1   16   17  193    0    0    0
  266    1    1  193  173  194    0    0    0
  267    1    1   59  151  195    0    0    0
  268    1    1  145  125  192    0    0    0
  269    1    1  125  187  192    0    0    0
  270    1    1  117  124  196    0    0    0
  271    1    1  195  151  196    0    0    0
  272    1    1   72   14  195    0    0    0
  273    1    1   15   59  195    0    0    0
  274    1    1  173  116  194    0    0    0
  275    1    1   14   15  195    0    0    0
  276    1    1  196  124  197    0    0    0
  277    1    1  151  117  196    0    0    0
  278    1    1   72  196  197    0    0    0
  279    1    1  170  200  230    0    0    0
  280    1    1  201  170  230    0    0    0
  281    1    1   12   13  198    0    0    0
  282    1    1    5    6  199    0    0    0
  283    1    1   38   39  200    0    0    0
  284    1    1   72  197  198    0    0    0
  285    1    1   43  134  207    0    0    0
  286    1    1  103  143  208    0    0    0
  287    1    1  155   58  211    0    0    0
  288    1    1  110  159  209    0    0    0
  289    1    1  134   43  210    0    0    0
  290    1    1  112  142  212    0    0    0
  291    1    1  136   66  203    0    0    0
  292    1    1   67  137  204    0    0    0
  293    1    1   13   72  198    0    0    0
  294    1    1    6   71  199    0    0    0
  295    1    1   39   73  200    0    0    0
  296    1    1   35   70  203    0    0    0
  297    1    1   66   34  203    0    0    0
  298    1    1    8   67  204    0    0    0
  299    1    1   71    7  204    0    0    0
  300    1    1   33   66  205    0    0    0
  301    1    1  197  124  206    0    0    0
  302    1    1   42   43  207    0    0    0
  303    1    1  105  103  208    0    0    0
  304    1    1  191  110  209    0    0    0
  305    1    1   43   44  210    0    0    0
  306    1    1  142  140  212    0    0    0
  307    1    1   58  165  211    0    0    0
  308    1    1  148   74  216    0    0    0
  309    1    1    1    5  213    0    0    0
  310    1    1   56    1  213    0    0    0
  311    1    1   37    4  214    0    0    0
  312    1    1    4   38  214    0    0    0
  313    1    1   11    2  215    0    0    0
  314    1    1   30    3  216    0    0    0
  315    1    1    2   12  215    0    0    0
  316    1    1    3   31  216    0    0    0
  317    1    1  159  160  226    0    0    0
  318    1    1  182  155  223    0    0    0
  319    1    1  134  127  227    0    0    0
  320    1    1  143  141  228    0    0    0
  321    1    1  128  134  224    0    0    0
  322    1    1  101  112  225    0    0    0
  323    1    1   70  170  201    0    0    0
  324    1    1  135  129  201    0    0    0
  325    1    1  130  131  202    0    0    0
  326    1    1  142  112  222    0    0    0
  327    1    1   58  155  224    0    0    0
  328    1    1  143  103  225    0    0    0
  329    1    1  159  110  228    0    0    0
  330    1    1  148   32  205    0    0    0
  331    1    1  209  159  226    0    0    0
  332    1    1  208  143  228    0    0    0
  333    1    1  207  134  227    0    0    0
  334    1    1  155  211  223    0    0    0
  335    1    1  134  210  224    0    0    0
  336    1    1  112  212  225    0    0    0
  337    1    1  199   71  202    0    0    0
  338    1    1   34   35  203    0    0    0
  339    1    1    7    8  204    0    0    0
  340    1    1   32   33  205    0    0    0
  341    1    1  147  148  205    0    0    0
  342    1    1  124  174  206    0    0    0
  343    1    1   12  198  215    0    0    0
  344    1    1   38  200  214    0    0    0
  345    1    1    5  199  213    0    0    0
  346    1    1   57   42  207    0    0    0
  347    1    1  110  105  208    0    0    0
  348    1    1  132  191  209    0    0    0
  349    1    1   44   58  210    0    0    0
  350    1    1  165  168  211    0    0    0
  351    1    1  140  143  212    0    0    0
  352    1    1   76   56  213    0    0    0
  353    1    1  170   37  214    0    0    0
  354    1    1   75   11  215    0    0    0
  355    1    1   74   30  216    0    0    0
  356    1    1  131  217  229    0    0    0
  357    1    1  218   57  227    0    0    0
  358    1    1  217  132  226    0    0    0
  359    1    1  168  221  223    0    0    0
  360    1    1  133  138  218    0    0    0
  361    1    1  220  183  221    0    0    0
  362    1    1  183  111  221    0    0    0
  363    1    1   65  156  217    0    0    0
  364    1    1  185  183  220    0    0    0
  365    1    1  138  135  219    0    0    0
  366    1    1  112  185  222    0    0    0
  367    1    1  185  220  222    0    0    0
  368    1    1  218  138  219    0    0    0
  369    1    1  168  167  221    0    0    0
  370    1    1  167  220  221    0    0    0
  371    1    1  131  132  217    0    0    0
  372    1    1  184   57  218    0    0    0
  373    1    1  167  189  220    0    0    0
  374    1    1   73  184  219    0    0    0
  375    1    1  184  218  219    0    0    0
  376    1    1  189  142  222    0    0    0
  377    1    1  220  189  222    0    0    0
  378    1    1  133  218  227    0    0    0
  379    1    1   65  217  226    0    0    0
  380    1    1  221  111  223    0    0    0
  381    1    1  217  156  229    0    0    0
  382    1    1  160   65  226    0    0    0
  383    1    1  155  128  224    0    0    0
  384    1    1  111  182  223    0    0    0
  385    1    1  103  101  225    0    0    0
  386    1    1  127  133  227    0    0    0
  387    1    1  141  159  228    0    0    0
  388    1    1  156   76  229    0    0    0
  389    1    1  198   75  215    0    0    0
  390    1    1  200  170  214    0    0    0
  391    1    1  199   76  213    0    0    0
  392    1    1  219  135  230    0    0    0
  393    1    1   73  219  230    0    0    0
  394    1    1  200   73  230    0    0    0
  395    1    1  202  131  229    0    0    0
  396    1    1  135  201  230    0    0    0
  397    1    1   57  207  227    0    0    0
  398    1    1  110  208  228    0    0    0
  399    1    1  132  209  226    0    0    0
  400    1    1  210   58  224    0    0    0
  401    1    1  211  168  223    0    0    0
  402    1    1  212  143  225    0    0    0
    1 !Insert initial values of unknowns [ux,uy,uz,pl,pg,T] using format F15.9  
  230 !Insert initial values of unknowns [ux,uy,uz,pl,pg,T] using format F15.9  
    1  3.0000000e-01
  402  3.0000000e-01
    0
    0
    0    0
    2
    0
    0
    0
    0
    0
    0
;end gri file
